mass,z,fov,mlt,age,log_k,teff,lum
12.6,0.02,0.03,1.6,12872990.0,-2.45736,25060.14563,22565.65
12.6,0.02,0.03,1.6,13072490.0,-2.469358,24915.953855,22929.86
12.6,0.02,0.03,1.8,11813630.0,-2.399987,25710.792304,20821.22
12.6,0.02,0.03,1.8,12039640.0,-2.411341,25590.421118,21170.32
12.6,0.02,0.03,1.8,12260310.0,-2.422832,25464.69968,21522.78
12.6,0.02,0.03,1.8,12475790.0,-2.434468,25333.95202,21879.11
12.6,0.02,0.03,1.8,12685400.0,-2.446196,25199.912131,22238.5
12.6,0.02,0.03,1.8,12889850.0,-2.458054,25060.767671,22600.8
12.6,0.02,0.03,1.8,13089490.0,-2.47006,24917.768846,22967.42
12.6,0.02,0.03,2.0,11858150.0,-2.401953,25696.285188,20892.13
12.6,0.02,0.03,2.0,12083910.0,-2.413352,25574.876672,21243.26
12.6,0.02,0.03,2.0,12304400.0,-2.424888,25448.11231,21598.0
12.6,0.02,0.03,2.0,12519330.0,-2.436553,25316.575528,21956.13
12.6,0.02,0.03,2.0,12728320.0,-2.448304,25181.924555,22317.19
12.6,0.02,0.03,2.0,12932210.0,-2.46019,25041.893651,22681.17
12.6,0.02,0.03,2.0,13131280.0,-2.472225,24896.496793,23048.6
12.6,0.02,0.03,2.2,11882870.0,-2.402936,25690.60185,20932.97
12.6,0.02,0.03,2.2,12108560.0,-2.414349,25568.558033,21285.26
12.6,0.02,0.03,2.2,12328910.0,-2.425889,25442.093106,21641.78
12.6,0.02,0.03,2.2,12543910.0,-2.43757,25310.65301,22001.9
12.6,0.02,0.03,2.2,12753500.0,-2.449375,25174.983018,22365.47
12.6,0.02,0.03,2.2,12957800.0,-2.461307,25033.952356,22731.73
12.6,0.02,0.03,2.2,13156790.0,-2.473357,24888.713506,23101.2
12.6,0.02,0.03,2.4,11824270.0,-2.399569,25732.026934,20841.37
12.6,0.02,0.03,2.4,12052210.0,-2.410976,25610.59352,21194.05
12.6,0.02,0.03,2.4,12274250.0,-2.422488,25485.66549,21550.31
12.6,0.02,0.03,2.4,12490730.0,-2.434108,25356.176601,21909.73
12.6,0.02,0.03,2.4,12702110.0,-2.445871,25221.326752,22272.69
12.6,0.02,0.03,2.4,12907950.0,-2.457748,25082.273347,22639.03
12.6,0.02,0.03,2.4,13108410.0,-2.469739,24939.104031,23008.27
12.6,0.02,0.03,2.6,11789050.0,-2.398269,25696.525465,20777.0
12.6,0.02,0.03,2.6,12014100.0,-2.409487,25576.326266,21123.0
12.6,0.02,0.03,2.6,12233700.0,-2.420819,25451.495318,21472.35
12.6,0.02,0.03,2.6,12448290.0,-2.432289,25321.432272,21825.35
12.6,0.02,0.03,2.6,12657290.0,-2.443869,25187.288209,22181.58
12.6,0.02,0.03,2.6,12860830.0,-2.455546,25049.476549,22540.67
12.6,0.02,0.03,2.6,13059670.0,-2.467369,24906.451375,22903.28
12.6,0.02,0.03,2.8,11618690.0,-2.390599,25703.476454,20496.37
12.6,0.02,0.03,2.8,11841590.0,-2.401459,25585.603276,20828.6
12.6,0.02,0.03,2.8,12059470.0,-2.412447,25462.715861,21164.19
12.6,0.02,0.03,2.8,12271970.0,-2.423539,25335.390008,21502.68
12.6,0.02,0.03,2.8,12478730.0,-2.434703,25205.206055,21843.88
12.6,0.02,0.03,2.8,12680560.0,-2.445983,25070.121115,22187.73
12.6,0.02,0.03,2.8,12877830.0,-2.457402,24929.928437,22534.65
12.6,0.02,0.03,3.0,11348600.0,-2.378205,25766.84239,20079.76
12.6,0.02,0.03,3.0,11572550.0,-2.388707,25652.075551,20397.93
12.6,0.02,0.03,3.0,11790570.0,-2.399289,25534.892156,20719.38
12.6,0.02,0.03,3.0,12003650.0,-2.409974,25412.787464,21043.44
12.6,0.02,0.03,3.0,12211950.0,-2.420778,25286.151628,21370.62
12.6,0.02,0.03,3.0,12414780.0,-2.431665,25156.239544,21700.31
12.6,0.02,0.03,3.0,12612650.0,-2.442644,25022.383651,22032.44
12.6,0.02,0.03,3.0,12806110.0,-2.453751,24883.380609,22367.13
12.6,0.03,0.01,1.0,9729103.0,-2.370586,25727.625848,21420.44
12.6,0.03,0.01,1.0,9900161.0,-2.379656,25610.048824,21689.42
12.6,0.03,0.01,1.0,10066980.0,-2.388768,25490.331263,21959.34
12.6,0.03,0.01,1.0,10229820.0,-2.397932,25367.807572,22229.8
12.6,0.03,0.01,1.0,10389090.0,-2.40717,25242.205907,22501.34
12.6,0.03,0.01,1.0,10544700.0,-2.416468,25113.725589,22773.75
12.6,0.03,0.01,1.0,10696710.0,-2.425836,24982.41042,23046.82
12.6,0.03,0.01,1.0,10845230.0,-2.43526,24848.211074,23320.28
12.6,0.03,0.01,1.2,9720305.0,-2.369614,25739.149537,21410.96
12.6,0.03,0.01,1.2,9891875.0,-2.378695,25621.96198,21680.93
12.6,0.03,0.01,1.2,10059250.0,-2.387821,25502.24718,21951.54
12.6,0.03,0.01,1.2,10222700.0,-2.39699,25379.808182,22222.77
12.6,0.03,0.01,1.2,10382450.0,-2.406235,25254.385831,22495.12
12.6,0.03,0.01,1.2,10538580.0,-2.415537,25125.974633,22768.13
12.6,0.03,0.01,1.2,10691080.0,-2.424905,24994.652179,23041.72
12.6,0.03,0.01,1.2,10839980.0,-2.434335,24860.630326,23315.96
12.6,0.03,0.01,1.4,9694367.0,-2.368034,25760.413849,21373.51
12.6,0.03,0.01,1.4,9866803.0,-2.377114,25644.057349,21644.32
12.6,0.03,0.01,1.4,10035360.0,-2.386252,25524.464857,21915.93
12.6,0.03,0.01,1.4,10200010.0,-2.395444,25402.08367,22188.22
12.6,0.03,0.01,1.4,10360670.0,-2.404674,25276.876689,22460.95
12.6,0.03,0.01,1.4,10517510.0,-2.41397,25148.950391,22734.5
12.6,0.03,0.01,1.4,10670690.0,-2.423331,25018.156639,23008.7
12.6,0.03,0.01,1.4,10820350.0,-2.432754,24884.571117,23283.55
12.6,0.03,0.01,1.6,9728304.0,-2.369552,25741.642483,21429.69
12.6,0.03,0.01,1.6,9900215.0,-2.378644,25624.560041,21701.0
12.6,0.03,0.01,1.6,10068110.0,-2.38777,25504.630538,21972.88
12.6,0.03,0.01,1.6,10232080.0,-2.396961,25381.888976,22245.73
12.6,0.03,0.01,1.6,10392230.0,-2.406213,25256.307737,22519.33
12.6,0.03,0.01,1.6,10548680.0,-2.415525,25127.776021,22793.69
12.6,0.03,0.01,1.6,10701500.0,-2.424901,24996.398326,23068.82
12.6,0.03,0.01,1.6,10850760.0,-2.434333,24862.197979,23344.58
12.6,0.03,0.01,1.8,9803863.0,-2.373316,25695.135806,21551.55
12.6,0.03,0.01,1.8,9974079.0,-2.382423,25576.921282,21823.59
12.6,0.03,0.01,1.8,10140380.0,-2.391567,25455.84514,22096.41
12.6,0.03,0.01,1.8,10302820.0,-2.400776,25331.937183,22369.82
12.6,0.03,0.01,1.8,10461480.0,-2.410042,25205.210395,22644.07
12.6,0.03,0.01,1.8,10616470.0,-2.419364,25075.619238,22919.09
12.6,0.03,0.01,1.8,10767910.0,-2.428757,24943.045009,23194.95
12.6,0.03,0.01,1.8,10915860.0,-2.438206,24807.690433,23471.44
12.6,0.03,0.01,2.0,9739594.0,-2.369797,25741.141101,21451.64
12.6,0.03,0.01,2.0,9911696.0,-2.378883,25623.893238,21723.79
12.6,0.03,0.01,2.0,10079690.0,-2.388007,25503.839248,21996.53
12.6,0.03,0.01,2.0,10243680.0,-2.397178,25381.105455,22270.17
12.6,0.03,0.01,2.0,10403850.0,-2.406411,25255.242193,22544.42
12.6,0.03,0.01,2.0,10560240.0,-2.415701,25126.806057,22819.46
12.6,0.03,0.01,2.0,10712950.0,-2.425038,24995.558377,23094.98
12.6,0.03,0.01,2.0,10862210.0,-2.434442,24861.379971,23371.18
12.6,0.03,0.01,2.2,9716771.0,-2.368334,25760.920305,21417.94
12.6,0.03,0.01,2.2,9889523.0,-2.377405,25644.733379,21690.77
12.6,0.03,0.01,2.2,10058470.0,-2.386531,25524.816899,21964.16
12.6,0.03,0.01,2.2,10223510.0,-2.39571,25402.264821,22238.67
12.6,0.03,0.01,2.2,10384460.0,-2.404934,25277.063137,22513.6
12.6,0.03,0.01,2.2,10541680.0,-2.414214,25148.942193,22789.3
12.6,0.03,0.01,2.2,10695250.0,-2.423551,25017.837921,23065.56
12.6,0.03,0.01,2.2,10845210.0,-2.432931,24884.015091,23342.49
12.6,0.03,0.01,2.4,9693895.0,-2.366899,25780.990216,21384.38
12.6,0.03,0.01,2.4,9867225.0,-2.375945,25664.798014,21656.8
12.6,0.03,0.01,2.4,10036460.0,-2.385039,25546.211143,21930.38
12.6,0.03,0.01,2.4,10201980.0,-2.394191,25424.286581,22204.86
12.6,0.03,0.01,2.4,10363810.0,-2.4034,25299.272709,22480.36
12.6,0.03,0.01,2.4,10521740.0,-2.412658,25171.536487,22756.2
12.6,0.03,0.01,2.4,10675880.0,-2.421969,25040.960217,23032.6
12.6,0.03,0.01,2.4,10826360.0,-2.431337,24907.655309,23309.74
12.6,0.03,0.01,2.6,9740862.0,-2.369167,25729.554312,21445.78
12.6,0.03,0.01,2.6,9911563.0,-2.378136,25612.815922,21715.33
12.6,0.03,0.01,2.6,10078310.0,-2.387157,25493.161482,21985.95
12.6,0.03,0.01,2.6,10241140.0,-2.396209,25370.658368,22256.91
12.6,0.03,0.01,2.6,10400080.0,-2.405317,25245.430105,22528.33
12.6,0.03,0.01,2.6,10555200.0,-2.414463,25117.450443,22800.23
12.6,0.03,0.01,2.6,10706620.0,-2.423659,24987.117457,23072.7
12.6,0.03,0.01,2.6,10854640.0,-2.432905,24853.83496,23345.92
12.6,0.03,0.01,2.8,9668349.0,-2.365217,25749.6862,21315.56
12.6,0.03,0.01,2.8,9838561.0,-2.37405,25634.41979,21580.67
12.6,0.03,0.01,2.8,10004930.0,-2.382931,25516.292498,21846.6
12.6,0.03,0.01,2.8,10167460.0,-2.391836,25395.273606,22113.29
12.6,0.03,0.01,2.8,10326160.0,-2.400806,25271.624923,22380.34
12.6,0.03,0.01,2.8,10481080.0,-2.409809,25145.346366,22647.68
12.6,0.03,0.01,2.8,10632350.0,-2.418867,25016.345889,22915.61
12.6,0.03,0.01,2.8,10780080.0,-2.427973,24884.885548,23184.31
12.6,0.03,0.01,3.0,9628402.0,-2.363001,25752.744405,21239.32
12.6,0.03,0.01,3.0,9797764.0,-2.371732,25638.68566,21501.27
12.6,0.03,0.01,3.0,9963467.0,-2.380511,25521.332791,21763.81
12.6,0.03,0.01,3.0,10125530.0,-2.389335,25400.888177,22026.87
12.6,0.03,0.01,3.0,10283500.0,-2.398196,25278.333678,22290.55
12.6,0.03,0.01,3.0,10437690.0,-2.40708,25153.141488,22554.37
12.6,0.03,0.01,3.0,10588410.0,-2.416023,25025.187567,22818.78
12.6,0.03,0.01,3.0,10735620.0,-2.425014,24894.589997,23083.52
12.6,0.03,0.015,1.0,10016380.0,-2.384935,25750.123801,22002.77
12.6,0.03,0.015,1.0,10194700.0,-2.394785,25627.785783,22302.73
12.6,0.03,0.015,1.0,10368800.0,-2.404713,25502.156398,22604.1
12.6,0.03,0.015,1.0,10538930.0,-2.414723,25373.089971,22906.97
12.6,0.03,0.015,1.0,10705090.0,-2.424816,25240.428446,23211.08
12.6,0.03,0.015,1.0,10867250.0,-2.434987,25104.348872,23516.12
12.6,0.03,0.015,1.0,11025410.0,-2.445233,24965.204393,23822.28
12.6,0.03,0.015,1.2,10129520.0,-2.390651,25681.320161,22199.41
12.6,0.03,0.015,1.2,10305740.0,-2.400571,25556.850895,22501.51
12.6,0.03,0.015,1.2,10477780.0,-2.410569,25428.974966,22804.98
12.6,0.03,0.015,1.2,10645810.0,-2.420646,25297.802863,23109.87
12.6,0.03,0.015,1.2,10809900.0,-2.430792,25163.083353,23415.8
12.6,0.03,0.015,1.2,10970120.0,-2.441041,25025.067319,23723.26
12.6,0.03,0.015,1.4,10015130.0,-2.384076,25766.591477,22011.26
12.6,0.03,0.015,1.4,10194670.0,-2.39397,25643.917956,22313.38
12.6,0.03,0.015,1.4,10369740.0,-2.403925,25518.323961,22616.8
12.6,0.03,0.015,1.4,10540650.0,-2.413945,25389.319038,22921.53
12.6,0.03,0.015,1.4,10707600.0,-2.424059,25256.979254,23227.75
12.6,0.03,0.015,1.4,10870660.0,-2.434252,25121.041204,23535.18
12.6,0.03,0.015,1.4,11029860.0,-2.444537,24981.589039,23843.78
12.6,0.03,0.015,1.6,10141260.0,-2.390787,25686.500913,22228.21
12.6,0.03,0.015,1.6,10318090.0,-2.400727,25561.758371,22532.35
12.6,0.03,0.015,1.6,10490770.0,-2.410742,25433.553288,22837.6
12.6,0.03,0.015,1.6,10659250.0,-2.420833,25301.996012,23143.99
12.6,0.03,0.015,1.6,10823590.0,-2.430995,25167.036075,23451.48
12.6,0.03,0.015,1.6,10983880.0,-2.441232,25029.209488,23760.25
12.6,0.03,0.015,1.8,10099620.0,-2.388174,25721.391002,22160.29
12.6,0.03,0.015,1.8,10277780.0,-2.398101,25597.337949,22464.51
12.6,0.03,0.015,1.8,10451520.0,-2.408093,25470.025407,22769.81
12.6,0.03,0.015,1.8,10620970.0,-2.418132,25339.840979,23076.4
12.6,0.03,0.015,1.8,10786490.0,-2.428274,25206.153347,23384.62
12.6,0.03,0.015,1.8,10948290.0,-2.438503,25068.729343,23694.18
12.6,0.03,0.015,2.0,10056350.0,-2.385626,25754.425456,22089.18
12.6,0.03,0.015,2.0,10235460.0,-2.395517,25631.739133,22393.34
12.6,0.03,0.015,2.0,10410350.0,-2.405474,25505.739852,22698.89
12.6,0.03,0.015,2.0,10581280.0,-2.415504,25376.083574,23005.99
12.6,0.03,0.015,2.0,10748200.0,-2.425624,25242.929959,23314.45
12.6,0.03,0.015,2.0,10911050.0,-2.435813,25106.349688,23624.01
12.6,0.03,0.015,2.0,11069900.0,-2.446082,24966.781497,23934.9
12.6,0.03,0.015,2.2,10042480.0,-2.384575,25768.950086,22068.32
12.6,0.03,0.015,2.2,10222390.0,-2.39445,25646.430012,22373.22
12.6,0.03,0.015,2.2,10398140.0,-2.404413,25520.589013,22679.73
12.6,0.03,0.015,2.2,10569770.0,-2.414448,25391.046753,22987.51
12.6,0.03,0.015,2.2,10737230.0,-2.424542,25257.800795,23296.19
12.6,0.03,0.015,2.2,10900340.0,-2.434707,25122.137012,23606.16
12.6,0.03,0.015,2.2,11059580.0,-2.444946,24982.977826,23917.33
12.6,0.03,0.015,2.4,10175770.0,-2.391613,25685.427264,22298.46
12.6,0.03,0.015,2.4,10352800.0,-2.401546,25560.267619,22604.84
12.6,0.03,0.015,2.4,10525430.0,-2.411539,25432.169732,22912.59
12.6,0.03,0.015,2.4,10693970.0,-2.421595,25300.696204,23221.67
12.6,0.03,0.015,2.4,10858660.0,-2.431746,25165.591009,23532.46
12.6,0.03,0.015,2.4,11019500.0,-2.441975,25026.94463,23844.35
12.6,0.03,0.015,2.6,10046820.0,-2.384383,25748.138043,22065.19
12.6,0.03,0.015,2.6,10224850.0,-2.394146,25625.810163,22366.41
12.6,0.03,0.015,2.6,10398600.0,-2.403971,25500.469305,22669.0
12.6,0.03,0.015,2.6,10568400.0,-2.41386,25371.653652,22973.18
12.6,0.03,0.015,2.6,10734340.0,-2.42384,25239.281928,23278.74
12.6,0.03,0.015,2.6,10896350.0,-2.433895,25103.710491,23585.84
12.6,0.03,0.015,2.6,11054530.0,-2.444025,24964.396066,23893.82
12.6,0.03,0.015,2.8,9960009.0,-2.37965,25763.196062,21897.81
12.6,0.03,0.015,2.8,10137480.0,-2.389235,25642.234874,22192.63
12.6,0.03,0.015,2.8,10310590.0,-2.398873,25518.197036,22488.34
12.6,0.03,0.015,2.8,10479450.0,-2.408557,25390.980518,22785.07
12.6,0.03,0.015,2.8,10644200.0,-2.418313,25261.081016,23083.14
12.6,0.03,0.015,2.8,10805190.0,-2.428138,25127.847333,23382.31
12.6,0.03,0.015,2.8,10962620.0,-2.438047,24991.081114,23683.11
12.6,0.03,0.015,2.8,11116420.0,-2.448029,24850.867335,23984.79
12.6,0.03,0.015,3.0,9882409.0,-2.375477,25776.552344,21749.72
12.6,0.03,0.015,3.0,10059030.0,-2.384897,25657.295848,22038.76
12.6,0.03,0.015,3.0,10231540.0,-2.394375,25534.823182,22328.82
12.6,0.03,0.015,3.0,10399940.0,-2.403908,25409.384442,22620.23
12.6,0.03,0.015,3.0,10564350.0,-2.4135,25280.643532,22912.21
12.6,0.03,0.015,3.0,10724810.0,-2.42314,25148.766918,23205.17
12.6,0.03,0.015,3.0,10881320.0,-2.432843,25014.341501,23499.12
12.6,0.03,0.015,3.0,11034280.0,-2.442629,24876.474404,23794.27
12.6,0.03,0.02,1.0,10418610.0,-2.40611,25693.975624,22809.21
12.6,0.03,0.02,1.0,10601010.0,-2.416822,25563.608636,23142.1
12.6,0.03,0.02,1.0,10778740.0,-2.427609,25430.224863,23476.82
12.6,0.03,0.02,1.0,10952300.0,-2.438509,25292.814984,23813.59
12.6,0.03,0.02,1.2,10405460.0,-2.404789,25710.503155,22790.31
12.6,0.03,0.02,1.2,10588850.0,-2.415522,25580.711402,23124.85
12.6,0.03,0.02,1.2,10767890.0,-2.426354,25446.831577,23461.28
12.6,0.03,0.02,1.2,10942460.0,-2.437275,25309.241884,23799.51
12.6,0.03,0.02,1.4,10291660.0,-2.398039,25797.764517,22594.49
12.6,0.03,0.02,1.4,10478550.0,-2.408744,25670.340741,22929.53
12.6,0.03,0.02,1.4,10660930.0,-2.419537,25538.901273,23266.47
12.6,0.03,0.02,1.4,10838850.0,-2.430429,25403.244775,23604.95
12.6,0.03,0.02,1.4,11012130.0,-2.44139,25264.585124,23945.36
12.6,0.03,0.02,1.6,10424880.0,-2.405259,25715.41356,22835.46
12.6,0.03,0.02,1.6,10608710.0,-2.416006,25585.052903,23172.11
12.6,0.03,0.02,1.6,10787820.0,-2.426845,25451.713651,23510.71
12.6,0.03,0.02,1.6,10962710.0,-2.437783,25314.27768,23851.34
12.6,0.03,0.02,1.8,10397190.0,-2.40339,25742.63537,22788.97
12.6,0.03,0.02,1.8,10582050.0,-2.414133,25613.628209,23126.49
12.6,0.03,0.02,1.8,10762710.0,-2.424979,25480.277132,23466.35
12.6,0.03,0.02,1.8,10938980.0,-2.435917,25342.908637,23808.08
12.6,0.03,0.02,2.0,10343360.0,-2.400139,25786.960685,22698.72
12.6,0.03,0.02,2.0,10530300.0,-2.410873,25658.450738,23036.9
12.6,0.03,0.02,2.0,10712420.0,-2.421688,25526.189131,23376.73
12.6,0.03,0.02,2.0,10889860.0,-2.43258,25390.835324,23718.48
12.6,0.03,0.02,2.2,10518800.0,-2.409883,25672.956449,23018.24
12.6,0.03,0.02,2.2,10701330.0,-2.420673,25541.742669,23358.77
12.6,0.03,0.02,2.2,10879480.0,-2.431556,25406.612725,23701.36
12.6,0.03,0.02,2.4,10508520.0,-2.408903,25686.820617,23001.78
12.6,0.03,0.02,2.4,10691670.0,-2.419686,25555.861717,23342.93
12.6,0.03,0.02,2.4,10870660.0,-2.43057,25420.573145,23686.45
12.6,0.03,0.02,2.6,10357490.0,-2.400144,25764.125991,22714.24
12.6,0.03,0.02,2.6,10542890.0,-2.410762,25635.839074,23050.1
12.6,0.03,0.02,2.6,10723800.0,-2.421466,25503.637448,23387.87
12.6,0.03,0.02,2.6,10900100.0,-2.432249,25368.943776,23728.25
12.6,0.03,0.02,2.8,10254750.0,-2.394469,25773.516588,22503.04
12.6,0.03,0.02,2.8,10438420.0,-2.404815,25647.166378,22828.56
12.6,0.03,0.02,2.8,10617430.0,-2.415226,25517.982342,23156.02
12.6,0.03,0.02,2.8,10792290.0,-2.425718,25385.069346,23485.53
12.6,0.03,0.02,2.8,10963350.0,-2.436323,25247.705298,23817.16
12.6,0.03,0.02,3.0,10261360.0,-2.394912,25720.12783,22491.24
12.6,0.03,0.02,3.0,10441660.0,-2.405086,25594.112673,22810.33
12.6,0.03,0.02,3.0,10617570.0,-2.415327,25464.713111,23130.89
12.6,0.03,0.02,3.0,10789520.0,-2.425664,25331.253268,23453.26
12.6,0.03,0.02,3.0,10957360.0,-2.436073,25194.45639,23777.56
12.6,0.03,0.025,1.0,10690170.0,-2.420283,25721.55578,23408.41
12.6,0.03,0.025,1.0,10878950.0,-2.431798,25586.736098,23774.8
12.6,0.03,0.025,1.2,10691960.0,-2.419738,25734.459766,23418.62
12.6,0.03,0.025,1.2,10881730.0,-2.4313,25598.842702,23786.93
12.6,0.03,0.025,1.4,10789480.0,-2.425321,25676.335711,23613.33
12.6,0.03,0.025,1.4,10977490.0,-2.436968,25539.298157,23985.12
12.6,0.03,0.025,1.6,10712150.0,-2.420234,25741.76144,23467.8
12.6,0.03,0.025,1.6,10902650.0,-2.431842,25606.38184,23839.69
12.6,0.03,0.025,1.8,10699970.0,-2.419168,25759.853504,23448.18
12.6,0.03,0.025,1.8,10891370.0,-2.430777,25624.503133,23820.91
12.6,0.03,0.025,2.0,10837640.0,-2.427233,25671.794959,23721.15
12.6,0.03,0.025,2.2,10838200.0,-2.426879,25680.845046,23725.64
12.6,0.03,0.025,2.4,10837940.0,-2.426464,25689.23786,23727.99
12.6,0.03,0.025,2.6,10827110.0,-2.425773,25670.906561,23697.08
12.6,0.03,0.025,2.8,10701420.0,-2.418534,25681.287904,23420.05
12.6,0.03,0.025,2.8,10887790.0,-2.429774,25546.218826,23781.39
12.6,0.03,0.025,3.0,10509300.0,-2.407549,25747.001945,23028.31
12.6,0.03,0.025,3.0,10695790.0,-2.418435,25616.552119,23376.99
12.6,0.03,0.025,3.0,10878090.0,-2.429434,25481.858234,23728.65
12.6,0.03,0.03,1.2,10913510.0,-2.431148,25798.063222,23941.66
12.6,0.03,0.03,3.0,10772590.0,-2.421174,25770.129014,23611.44
12.8,0.01,0.01,1.0,12692130.0,-2.356534,25699.396109,22054.55
12.8,0.01,0.01,1.0,12842110.0,-2.36447,25571.731773,22297.68
12.8,0.01,0.01,1.0,12988780.0,-2.372457,25441.437386,22541.67
12.8,0.01,0.01,1.0,13132190.0,-2.380488,25308.568197,22786.13
12.8,0.01,0.01,1.0,13272470.0,-2.388584,25172.805699,23032.08
12.8,0.01,0.01,1.0,13409640.0,-2.396738,25034.479009,23278.52
12.8,0.01,0.01,1.0,13543710.0,-2.404939,24893.78913,23525.38
12.8,0.01,0.01,1.2,12661230.0,-2.354808,25732.835473,22012.4
12.8,0.01,0.01,1.2,12812280.0,-2.36276,25605.667609,22256.55
12.8,0.01,0.01,1.2,12960040.0,-2.370759,25475.806712,22501.39
12.8,0.01,0.01,1.2,13104550.0,-2.378802,25343.165486,22746.63
12.8,0.01,0.01,1.2,13245800.0,-2.386898,25208.0375,22992.72
12.8,0.01,0.01,1.2,13383880.0,-2.395049,25070.172989,23239.92
12.8,0.01,0.01,1.2,13518930.0,-2.40326,24929.659546,23487.49
12.8,0.01,0.01,1.4,12733160.0,-2.358202,25680.562563,22127.87
12.8,0.01,0.01,1.4,12882970.0,-2.366182,25552.152814,22372.71
12.8,0.01,0.01,1.4,13029500.0,-2.374217,25421.043744,22618.47
12.8,0.01,0.01,1.4,13172820.0,-2.382295,25287.197181,22864.57
12.8,0.01,0.01,1.4,13312930.0,-2.390445,25150.651031,23112.2
12.8,0.01,0.01,1.4,13449910.0,-2.398645,25011.394992,23360.25
12.8,0.01,0.01,1.4,13583780.0,-2.406899,24869.930302,23609.12
12.8,0.01,0.01,1.6,12604720.0,-2.351587,25790.532452,21925.75
12.8,0.01,0.01,1.6,12757650.0,-2.359542,25664.376392,22170.66
12.8,0.01,0.01,1.6,12907230.0,-2.367546,25535.442161,22416.31
12.8,0.01,0.01,1.6,13053520.0,-2.375604,25403.719965,22662.8
12.8,0.01,0.01,1.6,13196560.0,-2.383696,25269.464644,22909.38
12.8,0.01,0.01,1.6,13336370.0,-2.391854,25132.393161,23157.49
12.8,0.01,0.01,1.6,13473070.0,-2.400076,24992.771713,23406.33
12.8,0.01,0.01,1.6,13606730.0,-2.408355,24850.59383,23656.34
12.8,0.01,0.01,1.8,12631720.0,-2.3531,25773.886515,21975.38
12.8,0.01,0.01,1.8,12784310.0,-2.36108,25646.934751,22221.01
12.8,0.01,0.01,1.8,12933420.0,-2.369099,25517.551803,22467.17
12.8,0.01,0.01,1.8,13079160.0,-2.377153,25385.660637,22713.6
12.8,0.01,0.01,1.8,13221770.0,-2.385266,25250.9675,22960.95
12.8,0.01,0.01,1.8,13361270.0,-2.393451,25113.408548,23209.7
12.8,0.01,0.01,1.8,13497680.0,-2.401695,24973.27395,23459.34
12.8,0.01,0.01,1.8,13631060.0,-2.409976,24830.644123,23709.75
12.8,0.01,0.01,2.2,12622630.0,-2.352641,25787.087259,21964.71
12.8,0.01,0.01,2.2,12775680.0,-2.360626,25660.503594,22210.97
12.8,0.01,0.01,2.2,12925370.0,-2.368654,25531.085627,22457.76
12.8,0.01,0.01,2.2,13071750.0,-2.376728,25399.021579,22705.21
12.8,0.01,0.01,2.2,13214830.0,-2.384846,25264.28514,22953.1
12.8,0.01,0.01,2.2,13354650.0,-2.393028,25126.99044,23202.25
12.8,0.01,0.01,2.2,13491390.0,-2.401266,24987.116677,23452.22
12.8,0.01,0.01,2.2,13625190.0,-2.409535,24844.492021,23703.19
12.8,0.01,0.01,2.4,12643750.0,-2.353676,25773.726974,22000.33
12.8,0.01,0.01,2.4,12796650.0,-2.361675,25646.74067,22247.16
12.8,0.01,0.01,2.4,12946140.0,-2.369723,25516.930785,22494.75
12.8,0.01,0.01,2.4,13092300.0,-2.377807,25384.453132,22742.58
12.8,0.01,0.01,2.4,13235140.0,-2.38594,25249.31852,22991.1
12.8,0.01,0.01,2.4,13374710.0,-2.394142,25111.52041,23241.04
12.8,0.01,0.01,2.4,13511190.0,-2.402381,24971.280851,23491.45
12.8,0.01,0.01,2.4,13644720.0,-2.410697,24828.253629,23742.93
12.8,0.01,0.01,2.6,12632990.0,-2.353313,25745.974451,21965.64
12.8,0.01,0.01,2.6,12783960.0,-2.361208,25619.551242,22208.35
12.8,0.01,0.01,2.6,12931610.0,-2.369149,25490.39879,22451.68
12.8,0.01,0.01,2.6,13076020.0,-2.377132,25358.699178,22695.59
12.8,0.01,0.01,2.6,13217230.0,-2.385165,25224.431668,22940.26
12.8,0.01,0.01,2.6,13355370.0,-2.393244,25087.322326,23186.12
12.8,0.01,0.01,2.6,13490470.0,-2.40139,24947.746888,23432.95
12.8,0.01,0.01,2.6,13622550.0,-2.409595,24805.748364,23680.19
12.8,0.01,0.01,2.8,12532360.0,-2.348254,25786.937053,21783.76
12.8,0.01,0.01,2.8,12683510.0,-2.356023,25662.031446,22021.61
12.8,0.01,0.01,2.8,12831090.0,-2.363826,25535.278667,22260.23
12.8,0.01,0.01,2.8,12975360.0,-2.37166,25405.651663,22499.15
12.8,0.01,0.01,2.8,13116570.0,-2.379548,25273.793092,22738.83
12.8,0.01,0.01,2.8,13254700.0,-2.387498,25139.186026,22979.59
12.8,0.01,0.01,2.8,13389880.0,-2.395499,25002.054751,23221.42
12.8,0.01,0.01,2.8,13522090.0,-2.403555,24862.581092,23463.81
12.8,0.01,0.01,3.0,12517940.0,-2.347581,25762.111849,21743.14
12.8,0.01,0.01,3.0,12667350.0,-2.35526,25638.244061,21977.71
12.8,0.01,0.01,3.0,12813400.0,-2.362975,25511.902107,22212.77
12.8,0.01,0.01,3.0,12956430.0,-2.370736,25382.943285,22448.41
12.8,0.01,0.01,3.0,13096380.0,-2.378545,25251.362358,22684.75
12.8,0.01,0.01,3.0,13233190.0,-2.386387,25117.35758,22922.05
12.8,0.01,0.01,3.0,13366940.0,-2.394286,24981.098636,23159.56
12.8,0.01,0.01,3.0,13497630.0,-2.402226,24843.061204,23397.74
