mass,z,fov,mlt,age,log_k,teff,lum
11.4,0.01,0.025,2.4,15299000.0,-2.35587,25226.828605,15854.86
11.4,0.01,0.025,2.4,15536260.0,-2.365305,25110.840934,16094.65
11.4,0.01,0.025,2.4,15768120.0,-2.374822,24990.723933,16336.56
11.4,0.01,0.025,2.4,15994560.0,-2.384428,24866.606268,16580.71
11.4,0.01,0.025,2.4,16215450.0,-2.39411,24738.624045,16826.76
11.4,0.01,0.025,2.4,16430920.0,-2.403866,24606.508653,17074.35
11.4,0.01,0.025,2.4,16640970.0,-2.4137,24470.17135,17323.44
11.4,0.01,0.025,2.4,16845480.0,-2.423599,24330.668295,17574.17
11.4,0.01,0.025,2.6,13001130.0,-2.278026,26022.472624,13870.14
11.4,0.01,0.025,2.6,13285810.0,-2.28668,25935.221647,14084.11
11.4,0.01,0.025,2.6,13563810.0,-2.295382,25844.562645,14299.79
11.4,0.01,0.025,2.6,13835590.0,-2.304152,25750.282194,14517.66
11.4,0.01,0.025,2.6,14100530.0,-2.312963,25653.616055,14737.26
11.4,0.01,0.025,2.6,14359180.0,-2.321822,25553.637648,14958.54
11.4,0.01,0.025,2.6,14612100.0,-2.330774,25449.643686,15182.37
11.4,0.01,0.025,2.6,14858770.0,-2.339807,25342.639184,15408.93
11.4,0.01,0.025,2.6,15099430.0,-2.348892,25232.451379,15637.17
11.4,0.01,0.025,2.6,15334710.0,-2.358059,25118.302071,15867.52
11.4,0.01,0.025,2.6,15564490.0,-2.367271,24999.888854,16099.46
11.4,0.01,0.025,2.6,15788290.0,-2.376561,24878.656695,16333.05
11.4,0.01,0.025,2.6,16006500.0,-2.385905,24753.954212,16567.9
11.4,0.01,0.025,2.6,16219770.0,-2.395333,24625.402052,16804.73
11.4,0.01,0.025,2.6,16428090.0,-2.404847,24492.610496,17043.27
11.4,0.01,0.025,2.6,16631310.0,-2.414433,24356.491783,17283.52
11.4,0.01,0.025,2.8,13153960.0,-2.283132,25918.362287,13971.72
11.4,0.01,0.025,2.8,13428740.0,-2.291642,25827.857718,14180.82
11.4,0.01,0.025,2.8,13696550.0,-2.300192,25735.153747,14391.58
11.4,0.01,0.025,2.8,13958070.0,-2.308789,25639.286112,14603.98
11.4,0.01,0.025,2.8,14213820.0,-2.317445,25539.755991,14818.04
11.4,0.01,0.025,2.8,14463340.0,-2.326177,25437.207743,15034.55
11.4,0.01,0.025,2.8,14706710.0,-2.334957,25331.86466,15253.14
11.4,0.01,0.025,2.8,14944670.0,-2.343817,25222.530111,15473.4
11.4,0.01,0.025,2.8,15177090.0,-2.352738,25110.950457,15695.94
11.4,0.01,0.025,2.8,15404490.0,-2.361743,24994.526099,15920.09
11.4,0.01,0.025,2.8,15626780.0,-2.370823,24874.621539,16146.21
11.4,0.01,0.025,2.8,15843260.0,-2.379945,24751.062766,16373.04
11.4,0.01,0.025,2.8,16054200.0,-2.389118,24623.972844,16600.88
11.4,0.01,0.025,2.8,16259550.0,-2.398336,24494.278834,16829.91
11.4,0.01,0.025,2.8,16460060.0,-2.407619,24360.729496,17060.05
11.4,0.01,0.025,3.0,13001100.0,-2.278833,25918.767665,13845.08
11.4,0.01,0.025,3.0,13273420.0,-2.287155,25829.970215,14048.24
11.4,0.01,0.025,3.0,13539700.0,-2.295536,25737.77461,14253.01
11.4,0.01,0.025,3.0,13799530.0,-2.303957,25642.515407,14459.18
11.4,0.01,0.025,3.0,14052710.0,-2.312403,25545.30174,14666.74
11.4,0.01,0.025,3.0,14300180.0,-2.32092,25444.415497,14876.21
11.4,0.01,0.025,3.0,14542220.0,-2.329529,25339.848051,15088.31
11.4,0.01,0.025,3.0,14778220.0,-2.338169,25232.114784,15301.14
11.4,0.01,0.025,3.0,15008190.0,-2.346849,25122.418937,15515.72
11.4,0.01,0.025,3.0,15233160.0,-2.355604,25008.351272,15731.86
11.4,0.01,0.025,3.0,15453200.0,-2.364424,24890.608319,15949.39
11.4,0.01,0.025,3.0,15667510.0,-2.373259,24770.08511,16168.04
11.4,0.01,0.025,3.0,15876630.0,-2.382171,24646.470132,16387.88
11.4,0.01,0.025,3.0,16081120.0,-2.391155,24518.798497,16608.98
11.4,0.01,0.025,3.0,16280750.0,-2.400207,24387.926181,16831.57
11.4,0.01,0.03,1.0,12875060.0,-2.272733,26232.323646,13816.26
11.4,0.01,0.03,1.0,13186140.0,-2.281971,26148.042531,14048.78
11.4,0.01,0.03,1.0,13489180.0,-2.291261,26061.286353,14283.8
11.4,0.01,0.03,1.0,13784580.0,-2.300597,25971.124019,14521.02
11.4,0.01,0.03,1.0,14073100.0,-2.310013,25877.612741,14761.15
11.4,0.01,0.03,1.0,14354750.0,-2.319504,25780.342027,15003.92
11.4,0.01,0.03,1.0,14629600.0,-2.329063,25679.214938,15249.03
11.4,0.01,0.03,1.0,14897420.0,-2.338689,25574.045251,15496.29
11.4,0.01,0.03,1.0,15158020.0,-2.348361,25466.414283,15746.24
11.4,0.01,0.03,1.0,15412330.0,-2.358165,25354.013679,15999.47
11.4,0.01,0.03,1.0,15660690.0,-2.368069,25237.121741,16255.52
11.4,0.01,0.03,1.0,15902310.0,-2.378028,25117.500008,16513.78
11.4,0.01,0.03,1.0,16138060.0,-2.388072,24993.488955,16774.22
11.4,0.01,0.03,1.0,16368470.0,-2.39823,24865.039502,17037.7
11.4,0.01,0.03,1.0,16593240.0,-2.408481,24732.299846,17303.49
11.4,0.01,0.03,1.0,16812450.0,-2.418828,24595.077821,17571.53
11.4,0.01,0.03,1.0,17026140.0,-2.429275,24452.804015,17841.41
11.4,0.01,0.03,1.0,17233980.0,-2.439796,24307.490896,18113.31
11.4,0.01,0.03,1.2,12882490.0,-2.272894,26236.542694,13823.57
11.4,0.01,0.03,1.2,13194190.0,-2.282157,26153.12499,14057.13
11.4,0.01,0.03,1.2,13498060.0,-2.291468,26066.338158,14292.97
11.4,0.01,0.03,1.2,13794840.0,-2.300857,25976.246442,14531.81
11.4,0.01,0.03,1.2,14084520.0,-2.310317,25882.386036,14773.35
11.4,0.01,0.03,1.2,14367160.0,-2.319841,25784.818346,15017.28
11.4,0.01,0.03,1.2,14642580.0,-2.329434,25683.268479,15263.39
11.4,0.01,0.03,1.2,14910600.0,-2.33907,25579.328589,15511.75
11.4,0.01,0.03,1.2,15172110.0,-2.348783,25470.85744,15762.71
11.4,0.01,0.03,1.2,15427460.0,-2.358645,25357.818453,16017.65
11.4,0.01,0.03,1.2,15675930.0,-2.368559,25242.167097,16274.93
11.4,0.01,0.03,1.2,15918440.0,-2.378566,25121.69066,16534.4
11.4,0.01,0.03,1.2,16155250.0,-2.38867,24997.37158,16796.95
11.4,0.01,0.03,1.2,16386140.0,-2.398863,24868.830819,17061.79
11.4,0.01,0.03,1.2,16611540.0,-2.409161,24735.739599,17329.21
11.4,0.01,0.03,1.2,16831330.0,-2.419558,24597.518326,17598.57
11.4,0.01,0.03,1.2,17045090.0,-2.430025,24456.323608,17870.01
11.4,0.01,0.03,1.2,17253440.0,-2.440587,24310.113316,18143.07
11.4,0.01,0.03,1.4,12866620.0,-2.272261,26252.64947,13812.64
11.4,0.01,0.03,1.4,13180820.0,-2.281571,26169.088351,14047.49
11.4,0.01,0.03,1.4,13486960.0,-2.290934,26081.812806,14284.66
11.4,0.01,0.03,1.4,13784820.0,-2.300339,25992.30316,14524.19
11.4,0.01,0.03,1.4,14075340.0,-2.309805,25898.870434,14766.01
11.4,0.01,0.03,1.4,14359040.0,-2.319352,25801.318775,15010.55
11.4,0.01,0.03,1.4,14635180.0,-2.328928,25701.444934,15257.43
11.4,0.01,0.03,1.4,14904690.0,-2.338595,25597.116951,15506.56
11.4,0.01,0.03,1.4,15167870.0,-2.34836,25489.04949,15759.0
11.4,0.01,0.03,1.4,15424330.0,-2.358238,25377.443022,16015.23
11.4,0.01,0.03,1.4,15674790.0,-2.368214,25260.913576,16274.04
11.4,0.01,0.03,1.4,15918960.0,-2.378268,25140.008146,16535.34
11.4,0.01,0.03,1.4,16156340.0,-2.388382,25016.541588,16798.72
11.4,0.01,0.03,1.4,16388010.0,-2.398592,24887.953594,17064.19
11.4,0.01,0.03,1.4,16614200.0,-2.408911,24755.301868,17332.67
11.4,0.01,0.03,1.4,16834600.0,-2.419318,24618.57943,17603.4
11.4,0.01,0.03,1.4,17049800.0,-2.429827,24476.585258,17876.3
11.4,0.01,0.03,1.4,17259490.0,-2.44045,24329.852837,18151.35
11.4,0.01,0.03,1.6,12901410.0,-2.273272,26250.010128,13840.12
11.4,0.01,0.03,1.6,13215270.0,-2.282599,26166.042407,14075.57
11.4,0.01,0.03,1.6,13521250.0,-2.291991,26079.10713,14313.98
11.4,0.01,0.03,1.6,13819270.0,-2.301427,25989.320736,14554.69
11.4,0.01,0.03,1.6,14110330.0,-2.310945,25895.110223,14797.98
11.4,0.01,0.03,1.6,14394070.0,-2.32052,25797.989857,15044.03
11.4,0.01,0.03,1.6,14670580.0,-2.330157,25697.319419,15292.25
11.4,0.01,0.03,1.6,14940570.0,-2.339882,25592.191427,15543.09
11.4,0.01,0.03,1.6,15203560.0,-2.34968,25484.243885,15796.95
11.4,0.01,0.03,1.6,15460070.0,-2.359599,25371.69944,16054.34
11.4,0.01,0.03,1.6,15710510.0,-2.369619,25254.547224,16314.57
11.4,0.01,0.03,1.6,15954240.0,-2.379702,25134.407641,16577.22
11.4,0.01,0.03,1.6,16191930.0,-2.389868,25009.713902,16842.05
11.4,0.01,0.03,1.6,16424020.0,-2.400145,24880.111004,17109.54
11.4,0.01,0.03,1.6,16649900.0,-2.410493,24747.288814,17379.29
11.4,0.01,0.03,1.6,16870180.0,-2.420942,24609.683439,17651.28
11.4,0.01,0.03,1.6,17085260.0,-2.431507,24466.956773,17925.69
11.4,0.01,0.03,1.6,17294560.0,-2.442155,24320.819558,18202.33
11.4,0.01,0.03,1.8,12953890.0,-2.274809,26240.926934,13880.43
11.4,0.01,0.03,1.8,13267300.0,-2.284169,26156.380634,14117.14
11.4,0.01,0.03,1.8,13572650.0,-2.293589,26069.208958,14356.59
11.4,0.01,0.03,1.8,13870200.0,-2.303059,25978.670572,14598.38
11.4,0.01,0.03,1.8,14160750.0,-2.312609,25883.863979,14842.86
11.4,0.01,0.03,1.8,14443770.0,-2.322209,25786.417688,15089.94
11.4,0.01,0.03,1.8,14719740.0,-2.331878,25685.01715,15339.25
11.4,0.01,0.03,1.8,14989200.0,-2.341637,25579.249358,15591.32
11.4,0.01,0.03,1.8,15251530.0,-2.351468,25470.827936,15846.48
11.4,0.01,0.03,1.8,15507530.0,-2.361422,25357.517123,16105.06
11.4,0.01,0.03,1.8,15757470.0,-2.371476,25240.431383,16366.89
11.4,0.01,0.03,1.8,16001130.0,-2.381603,25119.264502,16631.24
11.4,0.01,0.03,1.8,16238970.0,-2.39184,24993.297517,16898.08
11.4,0.01,0.03,1.8,16470690.0,-2.402166,24862.762107,17167.16
11.4,0.01,0.03,1.8,16695990.0,-2.412554,24729.200675,17438.32
11.4,0.01,0.03,1.8,16915740.0,-2.423039,24590.684074,17711.46
11.4,0.01,0.03,1.8,17130250.0,-2.433641,24447.882758,17987.57
11.4,0.01,0.03,1.8,17339390.0,-2.444348,24300.629726,18265.98
11.4,0.01,0.03,2.0,12899860.0,-2.273208,26262.579055,13841.85
11.4,0.01,0.03,2.0,13215320.0,-2.282576,26179.578783,14079.0
11.4,0.01,0.03,2.0,13522800.0,-2.292,26093.149677,14318.71
11.4,0.01,0.03,2.0,13823090.0,-2.301507,26002.511316,14561.18
11.4,0.01,0.03,2.0,14115500.0,-2.311061,25909.226643,14806.27
11.4,0.01,0.03,2.0,14400510.0,-2.320671,25812.24794,15053.59
11.4,0.01,0.03,2.0,14678760.0,-2.330367,25710.930568,15303.61
11.4,0.01,0.03,2.0,14949710.0,-2.340118,25607.04908,15556.17
11.4,0.01,0.03,2.0,15214040.0,-2.349952,25498.699014,15811.22
11.4,0.01,0.03,2.0,15472110.0,-2.359936,25385.63765,16070.68
11.4,0.01,0.03,2.0,15723230.0,-2.369979,25269.871782,16332.69
11.4,0.01,0.03,2.0,15968280.0,-2.380101,25149.171288,16597.0
11.4,0.01,0.03,2.0,16207530.0,-2.390343,25023.727665,16864.22
11.4,0.01,0.03,2.0,16440230.0,-2.400649,24895.337084,17133.73
11.4,0.01,0.03,2.0,16667230.0,-2.411036,24762.640709,17405.62
11.4,0.01,0.03,2.0,16889250.0,-2.42157,24623.870161,17680.31
11.4,0.01,0.03,2.0,17105350.0,-2.432189,24481.946703,17957.56
11.4,0.01,0.03,2.0,17315810.0,-2.4429,24334.989849,18236.38
11.4,0.01,0.03,2.2,13040920.0,-2.27738,26232.427032,13951.29
11.4,0.01,0.03,2.2,13353580.0,-2.286802,26147.120975,14190.1
11.4,0.01,0.03,2.2,13657780.0,-2.296257,26059.761707,14431.25
11.4,0.01,0.03,2.2,13954650.0,-2.305784,25968.080884,14675.19
11.4,0.01,0.03,2.2,14244520.0,-2.315393,25873.251601,14922.21
11.4,0.01,0.03,2.2,14527180.0,-2.325063,25774.92446,15171.81
11.4,0.01,0.03,2.2,14803260.0,-2.334825,25672.000002,15424.06
11.4,0.01,0.03,2.2,15072180.0,-2.344648,25566.156002,15678.98
11.4,0.01,0.03,2.2,15334270.0,-2.354567,25456.1664,15936.94
11.4,0.01,0.03,2.2,15590100.0,-2.364614,25341.371982,16198.63
11.4,0.01,0.03,2.2,15839180.0,-2.374729,25223.480233,16462.95
11.4,0.01,0.03,2.2,16082030.0,-2.384933,25101.138347,16729.69
11.4,0.01,0.03,2.2,16319130.0,-2.395239,24973.849945,16999.06
11.4,0.01,0.03,2.2,16549900.0,-2.405609,24843.247557,17270.84
11.4,0.01,0.03,2.2,16774870.0,-2.416084,24708.022723,17544.89
11.4,0.01,0.03,2.2,16994490.0,-2.42667,24568.443576,17821.84
11.4,0.01,0.03,2.2,17208740.0,-2.437372,24423.994792,18101.36
11.4,0.01,0.03,2.4,12983820.0,-2.275734,26249.632744,13908.64
11.4,0.01,0.03,2.4,13298000.0,-2.285141,26166.062787,14147.39
11.4,0.01,0.03,2.4,13604370.0,-2.294604,26078.800854,14388.6
11.4,0.01,0.03,2.4,13903580.0,-2.304153,25987.377476,14632.8
11.4,0.01,0.03,2.4,14194880.0,-2.313752,25893.562242,14879.62
11.4,0.01,0.03,2.4,14479030.0,-2.323412,25795.567011,15128.75
11.4,0.01,0.03,2.4,14756460.0,-2.333161,25694.10528,15381.01
11.4,0.01,0.03,2.4,15026990.0,-2.342981,25589.081836,15635.93
11.4,0.01,0.03,2.4,15291190.0,-2.352908,25479.255252,15893.95
11.4,0.01,0.03,2.4,15548600.0,-2.362955,25365.867566,16156.09
11.4,0.01,0.03,2.4,15799390.0,-2.373063,25248.588319,16420.65
11.4,0.01,0.03,2.4,16044240.0,-2.383283,25126.29409,16687.82
11.4,0.01,0.03,2.4,16282720.0,-2.39359,25000.147997,16957.65
11.4,0.01,0.03,2.4,16514840.0,-2.403965,24870.377892,17229.59
11.4,0.01,0.03,2.4,16741410.0,-2.414447,24735.95531,17504.24
11.4,0.01,0.03,2.4,16962600.0,-2.425044,24596.736258,17781.69
11.4,0.01,0.03,2.4,17178230.0,-2.435746,24453.042279,18061.67
11.4,0.01,0.03,2.4,17388420.0,-2.446553,24304.151546,18343.61
11.4,0.01,0.03,2.6,13132030.0,-2.280701,26141.602797,14004.61
11.4,0.01,0.03,2.6,13433910.0,-2.289914,26054.390536,14236.68
11.4,0.01,0.03,2.6,13728280.0,-2.299184,25964.105,14471.38
11.4,0.01,0.03,2.6,14014940.0,-2.308496,25871.305755,14708.22
11.4,0.01,0.03,2.6,14295040.0,-2.317877,25774.044783,14947.39
11.4,0.01,0.03,2.6,14568380.0,-2.327335,25673.817161,15189.38
11.4,0.01,0.03,2.6,14834860.0,-2.336848,25570.223685,15433.48
11.4,0.01,0.03,2.6,15095280.0,-2.346473,25461.998099,15680.73
11.4,0.01,0.03,2.6,15349150.0,-2.356198,25350.687791,15931.64
11.4,0.01,0.03,2.6,15596810.0,-2.366002,25235.338859,16184.89
11.4,0.01,0.03,2.6,15838840.0,-2.375896,25115.163578,16440.68
11.4,0.01,0.03,2.6,16074620.0,-2.385878,24990.817291,16698.59
11.4,0.01,0.03,2.6,16303880.0,-2.395906,24864.127608,16958.43
11.4,0.01,0.03,2.6,16527840.0,-2.406036,24732.621729,17220.67
11.4,0.01,0.03,2.6,16747000.0,-2.416298,24595.49975,17485.69
11.4,0.01,0.03,2.6,16960280.0,-2.426628,24455.743231,17752.97
11.4,0.01,0.03,2.6,17168350.0,-2.437054,24310.72769,18021.81
11.4,0.01,0.03,2.8,12960200.0,-2.276173,26126.856886,13864.64
11.4,0.01,0.03,2.8,13258040.0,-2.285142,26040.227636,14088.46
11.4,0.01,0.03,2.8,13547800.0,-2.294133,25951.916571,14314.19
11.4,0.01,0.03,2.8,13830900.0,-2.303193,25859.898323,14542.21
11.4,0.01,0.03,2.8,14107980.0,-2.312337,25763.38585,14772.82
11.4,0.01,0.03,2.8,14377790.0,-2.321522,25664.999021,15005.56
11.4,0.01,0.03,2.8,14641110.0,-2.330765,25562.373257,15239.98
11.4,0.01,0.03,2.8,14898390.0,-2.340116,25455.666134,15477.57
11.4,0.01,0.03,2.8,15148820.0,-2.349521,25346.687948,15717.99
11.4,0.01,0.03,2.8,15393520.0,-2.359021,25233.052432,15960.46
11.4,0.01,0.03,2.8,15632700.0,-2.368616,25115.09636,16205.45
11.4,0.01,0.03,2.8,15865480.0,-2.378259,24994.500402,16452.32
11.4,0.01,0.03,2.8,16092710.0,-2.387987,24869.478454,16701.2
11.4,0.01,0.03,2.8,16314750.0,-2.397807,24739.950915,16952.19
11.4,0.01,0.03,2.8,16531030.0,-2.407699,24607.234278,17205.23
11.4,0.01,0.03,2.8,16742050.0,-2.417672,24470.429947,17460.06
11.4,0.01,0.03,2.8,16948330.0,-2.427742,24329.402424,17717.31
11.4,0.01,0.03,3.0,13076530.0,-2.280122,26035.887547,13937.47
11.4,0.01,0.03,3.0,13364600.0,-2.288922,25947.994866,14156.32
11.4,0.01,0.03,3.0,13645900.0,-2.297783,25856.488906,14377.2
11.4,0.01,0.03,3.0,13920250.0,-2.306692,25762.419933,14600.09
11.4,0.01,0.03,3.0,14188020.0,-2.315652,25664.477579,14824.57
11.4,0.01,0.03,3.0,14449300.0,-2.324672,25563.030701,15050.99
11.4,0.01,0.03,3.0,14703620.0,-2.33374,25459.608023,15279.72
11.4,0.01,0.03,3.0,14952230.0,-2.34291,25351.584158,15511.09
11.4,0.01,0.03,3.0,15195290.0,-2.352166,25239.544399,15744.84
11.4,0.01,0.03,3.0,15431920.0,-2.361465,25125.069413,15980.4
11.4,0.01,0.03,3.0,15663020.0,-2.370835,25006.355112,16217.64
11.4,0.01,0.03,3.0,15888890.0,-2.380282,24884.035406,16457.3
11.4,0.01,0.03,3.0,16109360.0,-2.389819,24757.280485,16698.63
11.4,0.01,0.03,3.0,16324360.0,-2.399422,24627.454852,16941.84
11.4,0.01,0.03,3.0,16534150.0,-2.409098,24493.148202,17186.29
11.4,0.01,0.03,3.0,16738870.0,-2.418865,24354.639109,17432.55
11.4,0.02,0.01,1.0,12480690.0,-2.354057,24311.12601,13810.41
11.4,0.02,0.01,1.6,12496310.0,-2.354484,24316.480832,13828.67
11.4,0.02,0.01,1.8,12478660.0,-2.353745,24327.266621,13815.1
11.4,0.02,0.01,2.0,12507210.0,-2.354697,24318.631553,13840.03
11.4,0.02,0.01,2.2,12540600.0,-2.355694,24307.255967,13866.46
11.4,0.02,0.015,1.0,12465180.0,-2.352248,24515.261577,13867.84
11.4,0.02,0.015,1.0,12708180.0,-2.360762,24416.809838,14054.81
11.4,0.02,0.015,1.0,12945570.0,-2.369326,24315.399335,14242.81
11.4,0.02,0.015,1.2,12561980.0,-2.35552,24481.951194,13945.11
11.4,0.02,0.015,1.2,12803270.0,-2.364069,24382.434235,14133.08
11.4,0.02,0.015,1.4,12432570.0,-2.351021,24540.727674,13848.74
11.4,0.02,0.015,1.4,12677290.0,-2.359541,24443.063513,14036.52
11.4,0.02,0.015,1.4,12916420.0,-2.368124,24342.444558,14225.54
11.4,0.02,0.015,1.6,12497290.0,-2.353209,24520.313303,13900.18
11.4,0.02,0.015,1.6,12741250.0,-2.36177,24421.848563,14089.11
11.4,0.02,0.015,1.6,12979460.0,-2.370379,24320.504561,14278.95
11.4,0.02,0.015,1.8,12374930.0,-2.349006,24572.280468,13810.57
11.4,0.02,0.015,1.8,12622270.0,-2.357538,24474.868697,13998.85
11.4,0.02,0.015,1.8,12863720.0,-2.366119,24374.614319,14188.56
11.4,0.02,0.015,2.0,12512850.0,-2.353576,24522.233543,13915.38
11.4,0.02,0.015,2.0,12757110.0,-2.362145,24423.619819,14104.99
11.4,0.02,0.015,2.0,12995930.0,-2.37077,24321.951793,14295.71
11.4,0.02,0.015,2.2,12541440.0,-2.354383,24514.998581,13938.82
11.4,0.02,0.015,2.2,12785450.0,-2.362959,24416.090495,14128.9
11.4,0.02,0.015,2.2,13023970.0,-2.371592,24314.116896,14320.13
11.4,0.02,0.015,2.4,12512560.0,-2.353424,24512.214328,13912.02
11.4,0.02,0.015,2.4,12755080.0,-2.36192,24413.854301,14100.08
11.4,0.02,0.015,2.4,12992260.0,-2.370473,24312.328757,14289.33
11.4,0.02,0.015,2.6,12617780.0,-2.357228,24425.132047,13977.27
11.4,0.02,0.015,2.6,12853250.0,-2.365594,24325.344548,14161.38
11.4,0.02,0.015,2.8,12550200.0,-2.354955,24417.063035,13913.09
11.4,0.02,0.015,2.8,12783700.0,-2.363191,24317.63105,14093.41
11.4,0.02,0.015,3.0,12645070.0,-2.35832,24342.932903,13973.05
11.4,0.02,0.02,1.0,12356590.0,-2.347306,24735.561171,13844.07
11.4,0.02,0.02,1.0,12621820.0,-2.356342,24638.995074,14047.8
11.4,0.02,0.02,1.0,12880250.0,-2.365428,24540.441039,14252.81
11.4,0.02,0.02,1.0,13132720.0,-2.374604,24438.301025,14459.85
11.4,0.02,0.02,1.0,13379480.0,-2.383865,24333.200831,14669.06
11.4,0.02,0.02,1.2,12401340.0,-2.348636,24726.535971,13881.18
11.4,0.02,0.02,1.2,12665980.0,-2.357705,24630.363288,14085.94
11.4,0.02,0.02,1.2,12924440.0,-2.366833,24530.910256,14291.98
11.4,0.02,0.02,1.2,13177050.0,-2.376068,24427.929656,14500.61
11.4,0.02,0.02,1.2,13423360.0,-2.38536,24322.269572,14710.81
11.4,0.02,0.02,1.4,12438770.0,-2.349953,24719.306062,13912.56
11.4,0.02,0.02,1.4,12703420.0,-2.359054,24622.583824,14118.25
11.4,0.02,0.02,1.4,12962090.0,-2.36822,24522.421224,14325.4
11.4,0.02,0.02,1.4,13214470.0,-2.377483,24419.262349,14535.05
11.4,0.02,0.02,1.4,13460590.0,-2.386804,24313.303819,14746.22
11.4,0.02,0.02,1.6,12404100.0,-2.348704,24738.976605,13888.52
11.4,0.02,0.02,1.6,12670650.0,-2.357825,24642.208725,14094.75
11.4,0.02,0.02,1.6,12930650.0,-2.366987,24542.749367,14302.51
11.4,0.02,0.02,1.6,13184280.0,-2.376234,24440.545229,14512.33
11.4,0.02,0.02,1.6,13432150.0,-2.385577,24334.800088,14724.32
11.4,0.02,0.02,1.8,12452360.0,-2.350291,24725.886324,13927.18
11.4,0.02,0.02,1.8,12718200.0,-2.35943,24628.654987,14134.13
11.4,0.02,0.02,1.8,12977510.0,-2.368618,24528.845116,14342.63
11.4,0.02,0.02,1.8,13230540.0,-2.377883,24426.080443,14553.46
11.4,0.02,0.02,1.8,13477860.0,-2.387241,24319.571581,14766.07
11.4,0.02,0.02,2.0,12427550.0,-2.349319,24741.734059,13910.28
11.4,0.02,0.02,2.0,12694530.0,-2.358463,24644.97627,14117.77
11.4,0.02,0.02,2.0,12954820.0,-2.367643,24545.819014,14326.61
11.4,0.02,0.02,2.0,13209120.0,-2.37692,24443.064885,14537.64
11.4,0.02,0.02,2.0,13457490.0,-2.386282,24336.808103,14750.69
11.4,0.02,0.02,2.2,12447860.0,-2.349816,24739.431016,13927.42
11.4,0.02,0.02,2.2,12714690.0,-2.358961,24642.866678,14135.49
11.4,0.02,0.02,2.2,12975090.0,-2.368155,24543.484276,14344.9
11.4,0.02,0.02,2.2,13229610.0,-2.377446,24440.740568,14556.91
11.4,0.02,0.02,2.2,13478240.0,-2.386829,24334.112518,14770.81
11.4,0.02,0.02,2.4,12548050.0,-2.353367,24690.139164,14003.81
11.4,0.02,0.02,2.4,12810790.0,-2.362474,24592.067481,14210.69
11.4,0.02,0.02,2.4,13067250.0,-2.371645,24490.796975,14419.27
11.4,0.02,0.02,2.4,13317160.0,-2.38089,24387.183005,14630.13
11.4,0.02,0.02,2.6,12535470.0,-2.353101,24641.40667,13974.48
11.4,0.02,0.02,2.6,12792460.0,-2.362005,24543.132066,14175.48
11.4,0.02,0.02,2.6,13043180.0,-2.37098,24441.792913,14378.46
11.4,0.02,0.02,2.6,13287570.0,-2.380018,24338.26291,14583.07
11.4,0.02,0.02,2.8,12568690.0,-2.354567,24582.67964,13988.38
11.4,0.02,0.02,2.8,12819740.0,-2.363333,24483.675754,14185.17
11.4,0.02,0.02,2.8,13064480.0,-2.372157,24382.352919,14383.77
11.4,0.02,0.02,3.0,12383690.0,-2.348295,24608.734247,13830.29
11.4,0.02,0.02,3.0,12634380.0,-2.35687,24511.742434,14021.6
11.4,0.02,0.02,3.0,12879180.0,-2.365515,24411.78988,14214.76
11.4,0.02,0.02,3.0,13117900.0,-2.374202,24309.375733,14409.04
11.4,0.02,0.025,1.0,12368910.0,-2.34648,24892.233131,13902.69
11.4,0.02,0.025,1.0,12653070.0,-2.356096,24796.885536,14124.15
11.4,0.02,0.025,1.0,12929990.0,-2.365771,24699.078753,14347.56
11.4,0.02,0.025,1.0,13200090.0,-2.375493,24597.993839,14572.63
11.4,0.02,0.025,1.0,13463960.0,-2.385325,24492.957303,14799.93
11.4,0.02,0.025,1.0,13721140.0,-2.395264,24384.990321,15030.36
11.4,0.02,0.025,1.2,12357110.0,-2.345811,24908.112222,13897.16
11.4,0.02,0.025,1.2,12642730.0,-2.35546,24813.654277,14119.94
11.4,0.02,0.025,1.2,12921650.0,-2.365182,24715.579085,14344.61
11.4,0.02,0.025,1.2,13193610.0,-2.374971,24613.999838,14571.07
11.4,0.02,0.025,1.2,13458350.0,-2.384808,24510.190483,14799.32
11.4,0.02,0.025,1.2,13716790.0,-2.394782,24402.142597,15030.86
11.4,0.02,0.025,1.4,12389840.0,-2.346961,24901.781798,13924.41
11.4,0.02,0.025,1.4,12675190.0,-2.356628,24807.072651,14147.86
11.4,0.02,0.025,1.4,12953920.0,-2.366371,24708.527559,14373.33
11.4,0.02,0.025,1.4,13225610.0,-2.37618,24607.334843,14600.86
11.4,0.02,0.025,1.4,13490540.0,-2.386054,24502.853182,14830.24
11.4,0.02,0.025,1.4,13749340.0,-2.396068,24394.088714,15062.87
11.4,0.02,0.025,1.6,12413460.0,-2.347701,24901.945019,13945.23
11.4,0.02,0.025,1.6,12698960.0,-2.357387,24806.790764,14169.37
11.4,0.02,0.025,1.6,12977820.0,-2.367159,24708.017751,14395.78
11.4,0.02,0.025,1.6,13249330.0,-2.376961,24607.054797,14624.0
11.4,0.02,0.025,1.6,13514410.0,-2.386858,24502.089052,14854.14
11.4,0.02,0.025,1.6,13773330.0,-2.396894,24393.020514,15087.8
11.4,0.02,0.025,1.8,12413010.0,-2.347552,24908.974662,13946.86
11.4,0.02,0.025,1.8,12699870.0,-2.357283,24813.459582,14172.23
11.4,0.02,0.025,1.8,12979310.0,-2.367059,24715.563682,14399.52
11.4,0.02,0.025,1.8,13251810.0,-2.376897,24614.242465,14628.51
